id,department_id,source,total_quantity,current_stock
672b1a9f-c83f-4160-9632-61139d290a2a,HQ Office Facility,inventory,51.0,51.0
672cf671-2ece-4783-90a5-10838fc32497,Kaizen VC Equipment,inventory,150.0,150.0
672f6abc-af26-4cd2-9226-070b8a37a19d,Kaizen VC Equipment,inventory,150.0,150.0
67346e58-1c40-4fce-af83-6a3fde212510,HQ Office Facility,inventory,1.0,1.0
67388aa4-4ae9-48f4-8b77-fbf0afd21615,MINT Commissioning of Smart Communication Rooms at,inventory,1000.0,1000.0
674e4069-a8fd-407c-8bfc-6a1904911d2f,MINT Commissioning of Smart Communication Rooms at,inventory,864.0,864.0
675bcb28-71e7-4068-aadb-d2713fdd270c,MiNT(ECA) - DC,inventory,1.0,1.0
6770a8e3-3a07-47e1-bfaa-60c52aa29d01,MINT Commissioning of Smart Communication Rooms at,inventory,864.0,864.0
67728064-5348-4314-acc3-9ff220d59455,ICT Park TTA,inventory,200.0,200.0
6792d28a-07ea-4944-9196-c11225e24b58,MINT Commissioning of Smart Communication Rooms at,inventory,30.0,30.0
67a9d72c-5ce6-4c76-93fc-3648acf29068,MINT Commissioning of Smart Communication Rooms at,inventory,1000.0,1000.0
67b9ea76-4ab9-41c2-b323-05154d9b63f0,MINT Commissioning of Smart Communication Rooms at,inventory,1000.0,1000.0
67c788ab-dbc7-4ebe-9ff5-ad4186931636,HQ fleet,inventory,2.0,2.0
67dca98b-5a69-4ba0-aa07-1df55044a18e,HQ Office Facility,inventory,60.0,60.0
67f438d0-f0a4-4104-b9db-897cbb5f1f4f,MINT Commissioning of Smart Communication Rooms at,inventory,1000.0,1000.0
67f55bfc-01a4-46fd-96fd-e6495374e5fa,HQ Office Facility,inventory,100.0,100.0
67f6741d-ed0b-48b0-959d-cedbcc08b1e8,HQ Office Facility,inventory,1.0,1.0
680498aa-90c2-4490-9b2d-deeb9c8f8845,ICT Park TTA,inventory,50.0,50.0
68311a5c-9e61-4194-95a7-f952ccf31c5d,ICT Park TTA,inventory,200.0,200.0
683431f3-6d82-4eed-ac0a-89f8fa4f0e57,ICT Park TTA,inventory,42.0,42.0
683a1ba2-e44d-45c5-be5f-aadd81b171dc,MINT Commissioning of Smart Communication Rooms at,inventory,120.0,120.0
6843b2d1-af83-479d-925b-147647a549e6,MINT Commissioning of Smart Communication Rooms at,inventory,864.0,864.0
684c1684-a588-416d-8731-b09c4860ad5e,ICT Park TTA,inventory,45.0,45.0
685d5c1c-acb2-40b7-86a2-e37ca1cf2552,ICT Park TTA,asset,13.0,13.0
685edc9a-bd43-4ac3-9fdc-199677986133,MINT Commissioning of Smart Communication Rooms at,inventory,1000.0,1000.0
686b84b9-edf4-407a-a426-f3059241cdf6,ICT Park TTA,inventory,30.0,30.0
6879f099-c60d-4e90-bd97-d99db702d9c1,ICT Park TTA,inventory,45.0,45.0
687ca41f-b816-41c1-9e71-f460f404aa0e,HQ Office Facility,inventory,50.0,50.0
68850616-dd87-40ae-b1a9-cb742711f114,Kaizen VC Equipment,inventory,31.0,31.0
68888ce5-be1e-40cd-8830-c9c9cfb312a8,Kaizen VC Equipment,inventory,2.0,2.0
688b69a0-17e9-4cf8-92f0-a314c1fb657d,ICT Park TTA,inventory,200.0,200.0
689b0306-dd19-43eb-9860-aa35143618b1,ICT Park TTA,inventory,200.0,200.0
68a8f8fc-4593-4dec-8690-afe4b18cecc5,MINT Commissioning of Smart Communication Rooms at,inventory,48.0,48.0
68b088a7-d022-4bf4-810e-2f269ec43dfe,MINT Commissioning of Smart Communication Rooms at,inventory,864.0,864.0
68b58f39-7b95-49e7-9899-e0c15b1fb552,MINT Commissioning of Smart Communication Rooms at,inventory,864.0,864.0
68b90ffa-a43a-43c8-84cc-a85b65ce2b9e,MINT Commissioning of Smart Communication Rooms at,inventory,864.0,864.0
68d09438-c03a-4d22-a030-b51243e1e5d2,MINT Commissioning of Smart Communication Rooms at,inventory,1000.0,1000.0
68d1e9b2-b89c-49e2-8f16-59155f05ebbd,ICT Park TTA,asset,12.0,12.0
68d30145-ef7d-47ae-ad40-354cc3be1064,ICT Park TTA,inventory,200.0,200.0
68d9cb9f-31a2-4f4a-8419-b942468e7faa,MINT Commissioning of Smart Communication Rooms at,inventory,1000.0,1000.0
68da4bb2-ccf0-4699-a06e-d080272ea025,MINT Commissioning of Smart Communication Rooms at,inventory,88.0,88.0
68dcd2f9-75b6-4e50-92ad-3e4131ad184a,HQ support,inventory,1.0,1.0
68ddf036-282c-472c-8f19-f5f57f3c95e5,MINT Commissioning of Smart Communication Rooms at,inventory,50.0,50.0
68e36ed9-9435-4887-a925-8315436525a8,MINT Commissioning of Smart Communication Rooms at,inventory,1000.0,1000.0
68ec7a07-4686-491d-99f6-e8c22ff6ee0c,EPSS,inventory,80.0,80.0
6903d3e8-03eb-40d3-848f-dd1d58b5c3de,ICT Park TTA,inventory,200.0,200.0
6904b04b-568b-46c6-ab81-5b829ee227ae,MINT Commissioning of Smart Communication Rooms at,inventory,1000.0,1000.0
690972f1-2408-4ca1-8b3a-7d8a76a045cf,ICT Park TTA,inventory,200.0,200.0
690d10b6-e245-476f-890d-8cf4508d9e13,MINT Commissioning of Smart Communication Rooms at,inventory,864.0,864.0
6917488f-7eba-43f8-8759-b565de3661dc,MINT Commissioning of Smart Communication Rooms at,inventory,864.0,864.0
6918cab4-3cd5-4b82-8900-0700b0dbc64b,HQ Office Facility,inventory,51.0,51.0
692c4b3a-9a32-4ac1-b303-7dd975106eb2,ICT Park TTA,inventory,2.5,2.5
6941d071-a618-41d9-ac06-8df1bd8e5bbf,HQ Office Facility,inventory,51.0,51.0
69752daa-b15b-4795-acce-a5c1a0f2958c,ICT Park TTA,asset,40.0,40.0
69755f0e-5c25-4b1c-a4de-7821fab315e4,HQ Office Facility,inventory,1.0,1.0
697874d0-cde4-4943-b6c4-dac2348899fa,Kaizen VC Equipment,inventory,150.0,150.0
697d1058-d9a5-4423-87e4-a6970c9a09d2,HQ Office Facility,inventory,60.0,60.0
69823181-7e9f-46bb-adda-a119c5cc33e3,HQ Office Facility,asset,11.0,11.0
698b3fd2-3907-456a-b52f-d758ca083247,MINT Commissioning of Smart Communication Rooms at,inventory,120.0,120.0
698c3d05-7809-41a6-950a-face2b655365,HQ fleet,inventory,1.0,1.0
6993db94-e462-4c87-93d8-f48b9fc611a1,ICT Park TTA,inventory,50.0,50.0
69958814-4e7b-417b-8343-da24e478d185,Dashen Bank DHCI,inventory,108.0,108.0
69a38bd8-cde0-42ee-a2be-6728f00c0feb,MINT Commissioning of Smart Communication Rooms at,inventory,864.0,864.0
69b10ba2-71f0-42d4-91bb-4bd1796a5fb2,ICT Park TTA,inventory,200.0,200.0
69c2e98c-40a4-4fee-bfd4-71587dae2568,MINT Commissioning of Smart Communication Rooms at,inventory,1000.0,1000.0
69c30444-7e9b-4dad-b591-f9d33ff48e7f,HQ Office Facility,inventory,60.0,60.0
69c5e9d4-c72c-4e6c-8b49-0dd8c225dfd1,MINT Commissioning of Smart Communication Rooms at,inventory,864.0,864.0
69d4c1c3-87d4-45af-8b10-1abd98b0a80f,ICT Park TTA,inventory,45.0,45.0
69f1c3f8-1b7c-4622-9bd8-adef9db41ef6,MINT Commissioning of Smart Communication Rooms at,inventory,864.0,864.0
69f3017e-25f5-4e01-b675-9579b2a24cad,MINT Commissioning of Smart Communication Rooms at,inventory,50.0,50.0
69f95212-be9d-4452-af2f-422dc91ff4b8,HQ Office Facility,inventory,60.0,60.0
6a0e0e95-6a45-46b4-8f8f-f185bb996cda,MINT Commissioning of Smart Communication Rooms at,inventory,1000.0,1000.0
6a1bcb9f-6416-4968-a3ec-b5dbcf7e1064,ICT Park TTA,asset,45.0,45.0
6a22be1c-b1d0-49b8-8fe2-78cab58fdb3d,ICT Park TTA,inventory,7.0,7.0
6a2460a7-f83e-47a5-8665-4baa29567554,MINT Commissioning of Smart Communication Rooms at,inventory,1000.0,1000.0
6a31cbb8-e583-41e1-8e1b-5f752e3be803,ICT Park TTA,inventory,45.0,45.0
6a406142-b1f6-40be-babf-98371aca9613,ICT Park TTA,inventory,10.0,10.0
6a41cbb4-f135-421a-b071-e554f01c8ef1,MINT Commissioning of Smart Communication Rooms at,inventory,864.0,864.0
6a444c88-8dc1-4f7d-9f01-57a7b7233b3b,HQ Office Facility,inventory,2.0,2.0
6a45f6f0-41b9-4d5a-8b21-fdc6ac444e87,HQ Office Facility,inventory,3.0,3.0
6a4d24f9-3ce8-467d-809b-1a518fd8b685,ICT Park TTA,inventory,3.0,3.0
6a54a30c-9666-412d-a1e3-4c5e5d387ea4,ICT Park TTA,inventory,10.0,10.0
6a6cd5c4-9bf7-42aa-86ac-988abaa973a4,MINT Commissioning of Smart Communication Rooms at,inventory,864.0,864.0
6a88d86c-498b-461e-9e6d-e31915aae45d,ICT Park TTA,inventory,200.0,200.0
6a898e60-e9a8-4db6-8cab-f9de22938512,HQ Office Facility,inventory,60.0,60.0
6a957b9c-ce26-4f0b-8af6-729d857685c7,ICT Park TTA,inventory,45.0,45.0
6a960ddc-8f81-4650-94f3-30e8c81f946f,MINT Commissioning of Smart Communication Rooms at,inventory,87.0,87.0
6ab57406-2b61-4416-bacf-ff147a6d11d8,HQ fleet,inventory,1.0,1.0
6ab89dd5-2e38-45fd-958c-163ad835e14d,Store and Inventory,asset,15.0,15.0
6abd13d8-5b3a-4b5c-9442-261057f94dcf,HQ Office Facility,inventory,1.0,1.0
6ac3006d-2ebd-49bd-9647-bee4625128bc,Kaizen VC Equipment,inventory,150.0,150.0
6accb450-bd94-4ecf-b8d9-c821bd19ff83,EPSS,inventory,150.0,150.0
6ad9133e-c421-4f02-b413-910a97072b47,MoF OFAG-AV,inventory,6.0,6.0
6addf9c3-9ead-4cbb-9be3-ee4c03ea23da,MINT Commissioning of Smart Communication Rooms at,inventory,88.0,88.0
6ae0c159-296f-4ccf-a941-67cdc53eed10,Kaizen VC Equipment,inventory,150.0,150.0
6ae1b82d-c9a9-4fce-854f-3ff4e1e7e58c,HQ Office Facility,inventory,1.0,1.0
6ae25f0d-319c-4a55-bcad-fdecd8297918,MINT Commissioning of Smart Communication Rooms at,inventory,864.0,864.0
6ae35325-f433-4450-95d8-b9d7d71700b7,EPSS,inventory,150.0,150.0
6af337ac-d8b9-4384-9a34-08ed9ae7c77c,MINT Commissioning of Smart Communication Rooms at,inventory,25.0,25.0
6af7c1df-2fbf-4356-a160-ad83f2ffbf91,MINT Commissioning of Smart Communication Rooms at,inventory,864.0,864.0
6b1692cd-4358-4e89-960e-b338b867222a,ICT Park TTA,asset,70.0,70.0
6b1d4099-090a-4c8d-83a9-d65ae23b0079,HQ support,inventory,2.0,2.0
6b1f756b-55bd-4125-abf3-e00b7d23cbed,ICT Park TTA,asset,45.0,45.0
6b210c2b-0e92-455c-91c4-04b11b48eea7,MINT Commissioning of Smart Communication Rooms at,inventory,1.0,1.0
6b2529ff-1d0f-4b40-af85-e040283f801b,MINT Commissioning of Smart Communication Rooms at,inventory,1000.0,1000.0
6b34545d-6dd0-4d9b-93a6-9a5358bcd034,MINT Commissioning of Smart Communication Rooms at,inventory,88.0,88.0
6b358338-e60f-4673-8073-c0d89195510b,HQ Office Facility,inventory,51.0,51.0
6b3666fb-4a9f-4c21-a2e9-b25f5d3f463b,MINT Commissioning of Smart Communication Rooms at,inventory,10.0,10.0
6b3fd826-834f-4de2-9429-f2ddb925334f,HQ Office Facility,inventory,4.0,4.0
6b430235-911c-4247-9dcb-d09a846c3927,MINT Commissioning of Smart Communication Rooms at,inventory,1000.0,1000.0
6b618b8e-aae5-4dee-8bf2-a8b985783910,ICT Park TTA,inventory,45.0,45.0
6b7b592c-87ca-4f40-8a65-c2c92878c4fa,ICT Park TTA,inventory,200.0,200.0
6b7c6867-ac19-42d8-bcef-85942bfc7f9e,ICT Park TTA,inventory,12.5,12.5
6b7f0ae2-fd5e-449f-9b4e-2cba1ced4fc0,HQ support,inventory,3.0,3.0
6b8396d0-3c6b-4469-9f21-b4c93913650d,ICT Park TTA,inventory,200.0,200.0
6b95c084-2ed8-4a21-bca5-bc1ab3ab9550,HQ fleet,inventory,1.0,1.0
6ba179ca-3cbc-43fc-b4f1-3a3d086647b3,MINT Commissioning of Smart Communication Rooms at,inventory,98.4,98.4
6ba3616b-85f8-495e-b58a-59e901eb7af2,MINT Commissioning of Smart Communication Rooms at,inventory,1000.0,1000.0
6ba95fc8-ac60-4e91-8232-c1fc6153c441,HQ Marketing,inventory,1.0,1.0
6bad78ab-23e1-40d2-90e8-1c3bacaa51cb,EPSS,inventory,150.0,150.0
6baf6691-197a-4ce9-aa02-f5f75d7434ae,EPSS,inventory,35.0,35.0
6bb29292-8a15-47c4-91fe-a330c288bb39,MINT Commissioning of Smart Communication Rooms at,inventory,864.0,864.0
6bb3b706-1e60-4111-81dc-cfe3336790fa,ICT Park TTA,inventory,200.0,200.0
6bd1e4e6-21a4-40ae-92ca-8209ea0246ec,MINT Commissioning of Smart Communication Rooms at,inventory,864.0,864.0
6bd64778-003f-46d3-927d-2b7b0b39011e,HQ Office Facility,inventory,60.0,60.0
6bddd443-ebff-472e-a73d-d90273ccf8f6,ICT Park TTA,inventory,13.0,13.0
6c0f55d4-360d-41cd-bf52-4f70b06b40b0,HQ Office Facility,inventory,60.0,60.0
6c2a9519-567d-4ed1-ac48-a8ae4c369585,Kaizen VC Equipment,inventory,3.0,3.0
6c3065e1-3f88-4ec8-b301-664d69ea206d,ICT Park TTA,inventory,45.0,45.0
6c34335b-6447-499a-8d2b-3081e1b73ecc,MINT Commissioning of Smart Communication Rooms at,inventory,48.0,48.0
6c3bd914-fbcb-4cd5-9dd7-3a51582a3347,MINT Commissioning of Smart Communication Rooms at,inventory,120.0,120.0
6c3c1bae-11e1-4f81-810d-b4af94de000e,HQ Office Facility,inventory,100.0,100.0
6c3ff992-38b3-40c9-82b2-be8fe9be6746,ICT Park TTA,asset,13.0,13.0
6c459388-e917-4942-a954-d807eba3101e,ICT Park TTA,inventory,1.0,1.0
6c4f97e8-94bc-4ca0-8991-23fd59075752,ICT Park TTA,inventory,40.0,40.0
6c579ec6-fc2d-41ca-be93-f5d795c1ac3d,MINT Commissioning of Smart Communication Rooms at,inventory,1000.0,1000.0
6c5b0553-339a-43a2-bf79-5acf0812b8ba,ICT Park TTA,inventory,72.0,72.0
6c6ad81b-f106-4762-8b02-675b81dbb475,ICT Park TTA,inventory,45.0,45.0
6c6fb489-0b84-4f44-9cee-5d89016b3055,ICT Park TTA,inventory,50.0,50.0
6c7377af-60bc-4b0b-a42c-b7f8ebb9254b,Kaizen VC Equipment,inventory,1.0,1.0
6c87d8f3-0b51-4a7b-b864-2936e1d81853,HQ Office Facility,inventory,5.0,5.0
6c8a3370-1798-49d3-a319-72e3782ffb44,ICT Park TTA,inventory,20.0,20.0
6c92a4ac-bde1-4d71-9154-e76e11c302da,ICT Park TTA,inventory,200.0,200.0
6ca4fe0a-e1d8-4769-95a7-fb9c70b765f1,MINT Commissioning of Smart Communication Rooms at,inventory,1000.0,1000.0
6cb71c85-28f2-4a71-b72f-5dbf1dbeb7c7,ICT Park TTA,asset,70.0,70.0
6ccfb953-2949-4cf7-9c06-3a943bf8e33a,HQ Office Facility,inventory,60.0,60.0
6cd235fb-2019-4455-81c7-7a2fde0d9031,ICT Park TTA,inventory,12.0,12.0
6ce75822-6c0b-4ed3-9f3e-eccb4c356cab,ICT Park TTA,inventory,19.0,19.0
6ceb5a32-7378-4424-83e3-a7a71c8f1a03,MINT Commissioning of Smart Communication Rooms at,inventory,1000.0,1000.0
6cf266a4-dbb8-4434-910e-59d808fedf8c,MINT Commissioning of Smart Communication Rooms at,inventory,864.0,864.0
6cf47074-1b01-48b4-846c-c4c763dc501f,MoF OFAG-AV,inventory,10.0,10.0
6d01823d-943a-46c1-a5ab-a23ac2699402,MINT Commissioning of Smart Communication Rooms at,inventory,864.0,864.0
6d04e02e-26ac-426d-9bfb-d5cb0ffda16d,ICT Park TTA,asset,45.0,45.0
6d22cb90-ec47-4350-87a1-0a8d17467575,ICT Park TTA,inventory,30.0,30.0
6d36c387-1702-435f-bb65-f8327f230c24,HQ Office Facility,inventory,100.0,100.0
6d397c78-cc3e-4f12-b0bb-f8125c530bbd,ICT Park TTA,inventory,3.0,3.0
6d3e18e5-221f-44d2-a1b5-17cf7ac63855,MINT Commissioning of Smart Communication Rooms at,inventory,120.0,120.0
6d4026a5-6d13-4c22-9560-7e2de3a61be2,ICT Park TTA,inventory,72.0,72.0
6d42d79a-c0cd-48dd-838f-2ab7cfc4452b,ICT Park TTA,inventory,45.0,45.0
6d599b31-8ffa-44b1-b52e-3c9e82187ff4,MINT Commissioning of Smart Communication Rooms at,inventory,864.0,864.0
6d5b6d39-b121-47c8-a302-69e008d33359,Kaizen VC Equipment,inventory,3.0,3.0
6d651e96-92e3-4499-b855-81920e6c6d50,Kaizen VC Equipment,inventory,44.0,44.0
6d79e18a-f244-48fb-9c32-4475dc3d8dee,HQ Office Facility,inventory,100.0,100.0
6d7d865b-6f95-4044-87c7-096a2551b015,MINT Commissioning of Smart Communication Rooms at,inventory,1000.0,1000.0
6d90c6d5-106d-45fb-a82b-69e7b65b5fb3,MINT Commissioning of Smart Communication Rooms at,inventory,1000.0,1000.0
6d917d85-6560-48a4-9bbe-c04d8958f45f,MINT Commissioning of Smart Communication Rooms at,inventory,1000.0,1000.0
6d9317a7-1ade-41f3-ae9c-01206c8b9dee,MINT Commissioning of Smart Communication Rooms at,inventory,1.0,1.0
6d945e36-c6fb-44e7-af12-a3352ba670f6,EPSS,inventory,150.0,150.0
6d95f2b8-35df-4501-aac9-805575f77633,HQ Office Facility,inventory,51.0,51.0
6d98b743-043d-40e3-826b-2a14a88c664b,HQ Office Facility,inventory,3.0,3.0
6d9fabe8-9512-4c11-a1ae-e04030840e27,HQ Office Facility,inventory,50.0,50.0
6da9d358-86fe-4232-8e5e-501a1761a504,Kaizen VC Equipment,inventory,6.0,6.0
6dae118d-7c00-4985-ada4-4285899bb5e8,MINT Commissioning of Smart Communication Rooms at,inventory,1000.0,1000.0
6db10ca5-b2a7-49a0-bf84-f33ac0bc99ab,ICT Park TTA,inventory,25.0,25.0
6db243af-48d4-4e2a-918b-08634066eedb,ICT Park TTA,inventory,200.0,200.0
6dcc784e-2009-4668-9789-b8bd8cf2881b,MINT Commissioning of Smart Communication Rooms at,inventory,1.0,1.0
6dd2a919-1f93-4921-a606-6243956b4d25,MINT Commissioning of Smart Communication Rooms at,inventory,1000.0,1000.0
6ddacccf-79d9-484e-84bb-2eca739204e0,ICT Park TTA,inventory,45.0,45.0
6dea17d4-effe-4d3a-be26-c88333551986,Kaizen VC Equipment,inventory,150.0,150.0
6df0b97d-f7bb-45e7-aa09-4331a9cbbeb7,MINT Commissioning of Smart Communication Rooms at,inventory,1000.0,1000.0
6df0c9dd-739c-4419-af26-ed66c456d34f,MINT Commissioning of Smart Communication Rooms at,inventory,864.0,864.0
6e1093a4-c255-477e-9ced-f855354a1733,MINT Commissioning of Smart Communication Rooms at,inventory,864.0,864.0
6e2a2ddd-84ae-44c0-b517-2309b6ab12c4,MINT Commissioning of Smart Communication Rooms at,inventory,864.0,864.0
6e2d74ea-d741-4ad7-8bdf-e8428e5b46b3,ICT Park TTA,inventory,6.0,6.0
6e43f9a4-3fec-4c07-905d-ac52d576aec4,MINT Commissioning of Smart Communication Rooms at,inventory,1000.0,1000.0
6e4b70d5-0040-483b-9c27-37df6e34423e,MINT Commissioning of Smart Communication Rooms at,inventory,1000.0,1000.0
6e50998f-38d8-4ace-baad-339bc6b41d1f,MINT Commissioning of Smart Communication Rooms at,inventory,1000.0,1000.0
6e63c374-3744-46c2-b819-2648b459c15f,HQ Office Facility,inventory,100.0,100.0
6e6d54f9-441b-4cb8-a078-11551bf9775c,ICT Park TTA,inventory,6.0,6.0
6e7135af-f362-4e63-9b82-8fc06ed409d1,MINT Commissioning of Smart Communication Rooms at,inventory,864.0,864.0
6e76177a-024a-47da-b9ca-e229e4ca7fc1,Kaizen VC Equipment,inventory,150.0,150.0
6e7888ec-a802-4202-b8cd-e74dee69bce5,HQ fleet,inventory,1.0,1.0
6e7a08e7-3717-49d9-8c2d-7f4dd9b0582b,MINT Commissioning of Smart Communication Rooms at,inventory,1000.0,1000.0
6e89d925-3eb8-4bfb-beb8-05affe376caa,HQ Office Facility,inventory,51.0,51.0
6e8bd6f7-c7d5-499c-8776-24471df7d876,ICT Park TTA,inventory,1.0,1.0
6ebd866d-8d28-484a-9fb3-036f721d6b86,ICT Park TTA,inventory,12.5,12.5
6ec0e541-39d2-4d8f-adbf-5ec321c0380c,Store and Inventory,inventory,200.0,200.0
6ec59c96-900c-41d8-8e33-983049dd2e1e,ICT Park TTA,inventory,5.0,5.0
6ed27697-a6b6-4452-ab4b-2f722412b8fd,HQ Office Facility,inventory,100.0,100.0
6ed55122-10a7-4bb4-88c2-4d6511c836dc,MINT Commissioning of Smart Communication Rooms at,inventory,98.4,98.4
6ee39df0-df04-4243-a3ce-9108eb37dfff,ICT Park TTA,inventory,80.0,80.0
6eecb177-0fce-4fb7-9b10-470ef5205ffb,HQ fleet,inventory,1.0,1.0
6ef7ba00-db72-4a07-ba3f-60ad380a4761,MINT Commissioning of Smart Communication Rooms at,inventory,1000.0,1000.0
6efd9840-4630-4a8c-80f4-614e86fa8bfe,Kaizen VC Equipment,inventory,150.0,150.0
6f0acf90-973e-4b2b-ae75-d68629264c1a,HQ Office Facility,asset,11.0,11.0
6f2dbb04-0a0e-42c2-b965-ce2478423992,MINT Commissioning of Smart Communication Rooms at,inventory,88.0,88.0
6f3d1f16-50f8-40e9-a5a5-1c2148f5d4cb,MINT Commissioning of Smart Communication Rooms at,inventory,1000.0,1000.0
6f498ed2-dc78-463f-889f-c5893dbd94ca,MINT Commissioning of Smart Communication Rooms at,inventory,1000.0,1000.0
6f50bd0a-c739-40f8-8c40-d9dd6f19b22c,MINT Commissioning of Smart Communication Rooms at,inventory,1000.0,1000.0
6f519109-ee69-458e-a72d-a98855d9c62b,MINT Commissioning of Smart Communication Rooms at,inventory,20.0,20.0
6f5f9440-b484-4a99-8aa0-34f0f9eea5e6,MINT Commissioning of Smart Communication Rooms at,inventory,1000.0,1000.0
6f607a39-cc07-4724-9af6-c38bd789df64,Kaizen VC Equipment,inventory,31.0,31.0
6f88817c-5301-4165-bc1e-4373032e1993,HQ Office Facility,inventory,1.0,1.0
6f88e1a5-e733-421b-8683-11fbfd5f395e,MINT Commissioning of Smart Communication Rooms at,inventory,864.0,864.0
6f8e8fd1-66f9-4f0d-a784-89e5f3d3b586,MINT Commissioning of Smart Communication Rooms at,inventory,1000.0,1000.0
6f93a56f-ca1d-4730-a57b-3cbd79929fb3,ICT Park TTA,inventory,3.0,3.0
6f9e33a7-1882-4a4d-84ed-9e39a9ab7ae2,ICT Park TTA,asset,45.0,45.0
6fa1ec05-f204-4cb7-9b02-572caa8b8847,MINT Commissioning of Smart Communication Rooms at,inventory,1000.0,1000.0
6fb00c52-138e-4358-ae88-733b7f2590d5,MINT Commissioning of Smart Communication Rooms at,inventory,864.0,864.0
6fb5ac75-f4b7-4325-81c3-5d3b4993179f,MINT Commissioning of Smart Communication Rooms at,inventory,864.0,864.0
6fc9d810-e091-4ceb-9d04-525cf2592d9c,MINT Commissioning of Smart Communication Rooms at,inventory,48.0,48.0
6fca8661-496c-4681-b3a5-a2d7b5531dff,MINT Commissioning of Smart Communication Rooms at,inventory,864.0,864.0
6fce0f3f-c3fb-4fb5-975e-68675a86283f,Kaizen VC Equipment,inventory,150.0,150.0
6fd54e3c-8cad-4d3f-9ae5-7e513d6a00cf,MINT Commissioning of Smart Communication Rooms at,inventory,1000.0,1000.0
6fd69c18-a198-49e6-a500-897ca180a20b,MINT Commissioning of Smart Communication Rooms at,inventory,120.0,120.0
6fd8a94d-0660-4d42-b520-681f988c2c48,ICT Park TTA,inventory,200.0,200.0
6fd8ecdc-e475-4efb-b384-c6b77dd81cf8,MINT Commissioning of Smart Communication Rooms at,inventory,864.0,864.0
6fdb45ca-fa5a-4128-a8f7-d2df5f1aeea4,MINT Commissioning of Smart Communication Rooms at,inventory,864.0,864.0
6fea5cf9-cbd2-4a36-8de9-df0f8738a65f,ICT Park TTA,inventory,20.0,20.0
6feb2328-c124-4ed5-9589-43a8f2508a69,Kaizen VC Equipment,inventory,1.0,1.0
6ff7a668-91f2-4e1e-a684-20104a99429d,ICT Park TTA,inventory,10.0,10.0
6ff99888-bf9a-4c92-8648-d1e403df0abd,MINT Commissioning of Smart Communication Rooms at,inventory,98.4,98.4
700de02e-80d6-4152-92aa-29248f9b7bc2,MINT Commissioning of Smart Communication Rooms at,inventory,864.0,864.0
7013d72f-06c7-4494-9a35-80f163bb27bc,EPSS,inventory,35.0,35.0
701915fd-f61f-4b62-97d0-4cea8e890292,MINT Commissioning of Smart Communication Rooms at,inventory,1000.0,1000.0
70236813-298c-4e51-99c3-240d5d5c73a3,MINT Commissioning of Smart Communication Rooms at,inventory,1000.0,1000.0
702b7530-dccc-405c-afe2-9a2d4cfce218,MINT Commissioning of Smart Communication Rooms at,inventory,48.0,48.0
7031e6b8-96a2-4a6a-b08a-476cec91c24c,ICT Park TTA,inventory,39.0,39.0
703aa447-d0e2-48ef-9b6a-3f3a09c8ce0b,ICT Park TTA,inventory,19.0,19.0
703ab06c-60c1-4fc8-be74-bb9826846f6a,MINT Commissioning of Smart Communication Rooms at,inventory,1000.0,1000.0
70511cc1-59fb-4b8e-9ff9-f8704556e06e,MINT Commissioning of Smart Communication Rooms at,inventory,1000.0,1000.0
7051247b-1f63-4085-b25a-b4792bf1462c,MINT Commissioning of Smart Communication Rooms at,inventory,864.0,864.0
7052d1c1-d6d7-41d8-b148-ca94fe3f5d93,ERA and MOTL support,tools,1.0,1.0
705ad357-0bf5-4a0c-95f7-29a5d181ff61,MINT Commissioning of Smart Communication Rooms at,inventory,1000.0,1000.0
705b8ea2-3c44-43f7-97c4-18406ebc90a6,ICT Park TTA,asset,40.0,40.0
70650e77-ddff-48f0-abc1-9e3869a480d1,MINT Commissioning of Smart Communication Rooms at,inventory,864.0,864.0
706bd006-4e3e-43ff-b8f5-121a20d630ea,MINT Commissioning of Smart Communication Rooms at,inventory,1000.0,1000.0
7075d5f5-b018-42b5-9738-1d1147db1d6c,MINT Commissioning of Smart Communication Rooms at,inventory,1000.0,1000.0
70802ee8-7275-495e-ba2a-d230c1535dd6,MINT Commissioning of Smart Communication Rooms at,inventory,1000.0,1000.0
708783d9-b70b-43dc-866b-7805f3b9bcb2,HQ Office Facility,inventory,1.0,1.0
7089bb75-2a09-4298-9013-8e06ae98343f,ICT Park TTA,inventory,12.0,12.0
708ba21c-5507-430b-8f0b-bef3a4939ce0,Dashen Bank DHCI,inventory,36.0,36.0
709cb59a-bad0-4ba8-942e-36a3a07b363e,ICT Park TTA,asset,45.0,45.0
70a1e791-7fbb-4d7e-a76b-ccb197e1b2ec,ICT Park TTA,inventory,50.0,50.0
70a6c105-35ba-4a3e-a4ef-8e7b151c52a5,HQ Office Facility,inventory,51.0,51.0
70aafa1b-9a6e-4a5e-85d9-17cde3e018ed,ICT Park TTA,inventory,200.0,200.0
70b25f2a-79b5-4bbc-abc6-08d25456da42,MINT Commissioning of Smart Communication Rooms at,inventory,1000.0,1000.0
70bad9be-bb74-48d5-9283-56c988db24b5,MINT Commissioning of Smart Communication Rooms at,inventory,8.0,8.0
70cab345-0795-48c6-8d3b-da7e2633404d,MINT Commissioning of Smart Communication Rooms at,inventory,864.0,864.0
70ce4357-14d0-4115-9f54-c99e46b15b53,HQ Office Facility,inventory,6.0,6.0
